instance_id,problem,domain,budget,algo_variant,algo_base,seed,best
1,sphere,cont,1000,MFO,MFO,185047006,7.828990942356883
1,sphere,cont,1000,MFO,MFO,185047007,6.1548411838979025
1,sphere,cont,1000,MFO,MFO,185047008,6.2818907612647354
1,sphere,cont,1000,MFO,MFO,185047009,3.9810125216982417
1,sphere,cont,1000,WOA,WOA,218047000,1.3218154309392258
1,sphere,cont,1000,WOA,WOA,218047001,0.7179333081123099
1,sphere,cont,1000,WOA,WOA,218047002,0.31788002607705795
1,sphere,cont,1000,WOA,WOA,218047003,0.49262537029792297
1,sphere,cont,1000,WOA,WOA,218047004,0.4863213636904984
1,sphere,cont,1000,WOA,WOA,218047005,0.19761198431240073
