ts_ms,domain,instance_id,budget,algo,seed,best_value,evals,meta_json
1769284564911,continuous,cont_sphere_d5_0004,10000,DE,4,4.9213690806622406e-21,10000,"{""func"": ""sphere"", ""dim"": 5}"
1769284564985,continuous,cont_rosenbrock_d5_0005,2000,RS,0,349.5015320644482,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565062,continuous,cont_rosenbrock_d5_0005,2000,RS,1,174.46746435433332,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565136,continuous,cont_rosenbrock_d5_0005,2000,RS,2,120.91117593468954,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565207,continuous,cont_rosenbrock_d5_0005,2000,RS,3,273.6181103116879,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565280,continuous,cont_rosenbrock_d5_0005,2000,RS,4,188.36765187485483,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565322,continuous,cont_rosenbrock_d5_0005,2000,HC,0,33.79708436057144,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565365,continuous,cont_rosenbrock_d5_0005,2000,HC,1,36.9537515272321,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565408,continuous,cont_rosenbrock_d5_0005,2000,HC,2,64.12424286787409,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565447,continuous,cont_rosenbrock_d5_0005,2000,HC,3,44.43066450162845,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565489,continuous,cont_rosenbrock_d5_0005,2000,HC,4,57.06459160944166,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565541,continuous,cont_rosenbrock_d5_0005,2000,SA,0,9.394434973701074,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565592,continuous,cont_rosenbrock_d5_0005,2000,SA,1,15.84451472171854,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565642,continuous,cont_rosenbrock_d5_0005,2000,SA,2,5.097934840471219,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565690,continuous,cont_rosenbrock_d5_0005,2000,SA,3,5.015521196490486,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565736,continuous,cont_rosenbrock_d5_0005,2000,SA,4,5.8452657301607776,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284565882,continuous,cont_rosenbrock_d5_0005,2000,DE,0,3.119947697057138,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284566032,continuous,cont_rosenbrock_d5_0005,2000,DE,1,2.0530079907072016,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284566176,continuous,cont_rosenbrock_d5_0005,2000,DE,2,3.165938532469471,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284566321,continuous,cont_rosenbrock_d5_0005,2000,DE,3,2.45396488250646,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284566477,continuous,cont_rosenbrock_d5_0005,2000,DE,4,3.967143407398885,2000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284566869,continuous,cont_rosenbrock_d5_0005,10000,RS,0,105.34464763997805,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284567241,continuous,cont_rosenbrock_d5_0005,10000,RS,1,160.0422986868248,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284567618,continuous,cont_rosenbrock_d5_0005,10000,RS,2,108.79230915091033,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284567998,continuous,cont_rosenbrock_d5_0005,10000,RS,3,39.324635479615466,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284568381,continuous,cont_rosenbrock_d5_0005,10000,RS,4,104.44073774718282,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284568593,continuous,cont_rosenbrock_d5_0005,10000,HC,0,18.895476401192898,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284568809,continuous,cont_rosenbrock_d5_0005,10000,HC,1,20.402029214138768,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284569017,continuous,cont_rosenbrock_d5_0005,10000,HC,2,18.71875349610119,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284569226,continuous,cont_rosenbrock_d5_0005,10000,HC,3,19.190715152367808,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284569434,continuous,cont_rosenbrock_d5_0005,10000,HC,4,18.89608737889272,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284569686,continuous,cont_rosenbrock_d5_0005,10000,SA,0,4.70498716831289,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284569929,continuous,cont_rosenbrock_d5_0005,10000,SA,1,3.365360855782841,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284570167,continuous,cont_rosenbrock_d5_0005,10000,SA,2,5.416195221428932,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284570410,continuous,cont_rosenbrock_d5_0005,10000,SA,3,3.305124013060025,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284570654,continuous,cont_rosenbrock_d5_0005,10000,SA,4,3.00160825205249,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284571400,continuous,cont_rosenbrock_d5_0005,10000,DE,0,1.8665980423029743e-09,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284572157,continuous,cont_rosenbrock_d5_0005,10000,DE,1,6.473884516879318e-12,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284572906,continuous,cont_rosenbrock_d5_0005,10000,DE,2,1.8731209999998517e-11,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284573812,continuous,cont_rosenbrock_d5_0005,10000,DE,3,1.9614714634732346e-10,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284574563,continuous,cont_rosenbrock_d5_0005,10000,DE,4,1.4817464652866515e-08,10000,"{""func"": ""rosenbrock"", ""dim"": 5}"
1769284574630,continuous,cont_rastrigin_d5_0006,2000,RS,0,18.51376543600162,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284574693,continuous,cont_rastrigin_d5_0006,2000,RS,1,24.105444026745566,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284574760,continuous,cont_rastrigin_d5_0006,2000,RS,2,23.503794154105393,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284574827,continuous,cont_rastrigin_d5_0006,2000,RS,3,21.921247337813924,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284574890,continuous,cont_rastrigin_d5_0006,2000,RS,4,26.915723848462427,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284574921,continuous,cont_rastrigin_d5_0006,2000,HC,0,13.933370302348088,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284574963,continuous,cont_rastrigin_d5_0006,2000,HC,1,8.537646682149827,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575004,continuous,cont_rastrigin_d5_0006,2000,HC,2,7.398378546495067,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575035,continuous,cont_rastrigin_d5_0006,2000,HC,3,15.228008454758879,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575072,continuous,cont_rastrigin_d5_0006,2000,HC,4,13.68359995015004,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575113,continuous,cont_rastrigin_d5_0006,2000,SA,0,7.637581343454869,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575154,continuous,cont_rastrigin_d5_0006,2000,SA,1,10.390125514590885,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575191,continuous,cont_rastrigin_d5_0006,2000,SA,2,7.9032381557247575,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575238,continuous,cont_rastrigin_d5_0006,2000,SA,3,9.861617080559526,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575280,continuous,cont_rastrigin_d5_0006,2000,SA,4,10.19568374636998,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575416,continuous,cont_rastrigin_d5_0006,2000,DE,0,18.60658133234083,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575555,continuous,cont_rastrigin_d5_0006,2000,DE,1,24.167538015557007,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575691,continuous,cont_rastrigin_d5_0006,2000,DE,2,11.728118243844605,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575831,continuous,cont_rastrigin_d5_0006,2000,DE,3,16.789772942002358,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284575962,continuous,cont_rastrigin_d5_0006,2000,DE,4,7.2781417851143715,2000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284576301,continuous,cont_rastrigin_d5_0006,10000,RS,0,15.688539541387236,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284576622,continuous,cont_rastrigin_d5_0006,10000,RS,1,14.871052044887946,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284576955,continuous,cont_rastrigin_d5_0006,10000,RS,2,19.081991238935487,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284577290,continuous,cont_rastrigin_d5_0006,10000,RS,3,23.87719668160306,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284577738,continuous,cont_rastrigin_d5_0006,10000,RS,4,19.37822506929144,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284577909,continuous,cont_rastrigin_d5_0006,10000,HC,0,9.84751914776919,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284578082,continuous,cont_rastrigin_d5_0006,10000,HC,1,10.347496601169894,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284578254,continuous,cont_rastrigin_d5_0006,10000,HC,2,10.844271355259025,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284578436,continuous,cont_rastrigin_d5_0006,10000,HC,3,11.445056360048305,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284578741,continuous,cont_rastrigin_d5_0006,10000,HC,4,11.066187585776945,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284579030,continuous,cont_rastrigin_d5_0006,10000,SA,0,8.735764267477137,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284579295,continuous,cont_rastrigin_d5_0006,10000,SA,1,13.818201950682266,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284579526,continuous,cont_rastrigin_d5_0006,10000,SA,2,6.388243552203548,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284579728,continuous,cont_rastrigin_d5_0006,10000,SA,3,11.046971361573185,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284579960,continuous,cont_rastrigin_d5_0006,10000,SA,4,7.2623407290636095,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284580682,continuous,cont_rastrigin_d5_0006,10000,DE,0,1.0925980120646273e-08,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284581498,continuous,cont_rastrigin_d5_0006,10000,DE,1,1.7704405486821457,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284582201,continuous,cont_rastrigin_d5_0006,10000,DE,2,3.4120762215582587,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284582929,continuous,cont_rastrigin_d5_0006,10000,DE,3,1.9899181142202806,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284583651,continuous,cont_rastrigin_d5_0006,10000,DE,4,0.045376721559733824,10000,"{""func"": ""rastrigin"", ""dim"": 5}"
1769284583755,continuous,cont_ackley_d5_0007,2000,RS,0,3.5457133333179702,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284583844,continuous,cont_ackley_d5_0007,2000,RS,1,3.5988862011658154,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284583927,continuous,cont_ackley_d5_0007,2000,RS,2,3.206728770039572,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584009,continuous,cont_ackley_d5_0007,2000,RS,3,3.769562255493,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584092,continuous,cont_ackley_d5_0007,2000,RS,4,4.345499900906351,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584140,continuous,cont_ackley_d5_0007,2000,HC,0,3.1240068932604967,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584192,continuous,cont_ackley_d5_0007,2000,HC,1,2.453366893702768,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584244,continuous,cont_ackley_d5_0007,2000,HC,2,2.337173555706866,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584290,continuous,cont_ackley_d5_0007,2000,HC,3,1.6287695047811934,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584337,continuous,cont_ackley_d5_0007,2000,HC,4,2.6746519401473887,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584397,continuous,cont_ackley_d5_0007,2000,SA,0,0.817623977951826,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584452,continuous,cont_ackley_d5_0007,2000,SA,1,1.1976804139087531,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584503,continuous,cont_ackley_d5_0007,2000,SA,2,0.8322079388653525,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584561,continuous,cont_ackley_d5_0007,2000,SA,3,0.45947495087711276,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584638,continuous,cont_ackley_d5_0007,2000,SA,4,0.7688381972211791,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284584831,continuous,cont_ackley_d5_0007,2000,DE,0,0.025604227197942198,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284585025,continuous,cont_ackley_d5_0007,2000,DE,1,0.05302174864450082,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284585179,continuous,cont_ackley_d5_0007,2000,DE,2,0.0710221633226209,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284585337,continuous,cont_ackley_d5_0007,2000,DE,3,0.05866052379803621,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284585503,continuous,cont_ackley_d5_0007,2000,DE,4,0.09436737665039674,2000,"{""func"": ""ackley"", ""dim"": 5}"
1769284585917,continuous,cont_ackley_d5_0007,10000,RS,0,3.022458545443055,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284586333,continuous,cont_ackley_d5_0007,10000,RS,1,2.70831460178955,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284586737,continuous,cont_ackley_d5_0007,10000,RS,2,3.380803939708994,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284587157,continuous,cont_ackley_d5_0007,10000,RS,3,3.849446831055936,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284587567,continuous,cont_ackley_d5_0007,10000,RS,4,3.1008296705479634,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284587810,continuous,cont_ackley_d5_0007,10000,HC,0,1.9698170514995366,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284588056,continuous,cont_ackley_d5_0007,10000,HC,1,1.214926521263433,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284588319,continuous,cont_ackley_d5_0007,10000,HC,2,1.8618939928705136,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284588588,continuous,cont_ackley_d5_0007,10000,HC,3,1.2921358664005074,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284588847,continuous,cont_ackley_d5_0007,10000,HC,4,1.9147064243800327,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284589138,continuous,cont_ackley_d5_0007,10000,SA,0,0.4904176079804583,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284589418,continuous,cont_ackley_d5_0007,10000,SA,1,0.4082446976953773,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284589762,continuous,cont_ackley_d5_0007,10000,SA,2,0.48412711609980663,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284590085,continuous,cont_ackley_d5_0007,10000,SA,3,0.2613410449917173,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284590427,continuous,cont_ackley_d5_0007,10000,SA,4,0.12192243891335197,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284591249,continuous,cont_ackley_d5_0007,10000,DE,0,1.8211965269188113e-10,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284592091,continuous,cont_ackley_d5_0007,10000,DE,1,2.106448349081802e-11,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284593004,continuous,cont_ackley_d5_0007,10000,DE,2,6.923217554799521e-11,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284593814,continuous,cont_ackley_d5_0007,10000,DE,3,1.2612888511398523e-10,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284594680,continuous,cont_ackley_d5_0007,10000,DE,4,4.745759341062694e-11,10000,"{""func"": ""ackley"", ""dim"": 5}"
1769284594729,continuous,cont_sphere_d10_0008,2000,RS,0,12.874142666029751,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284594777,continuous,cont_sphere_d10_0008,2000,RS,1,21.313259375801664,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284594841,continuous,cont_sphere_d10_0008,2000,RS,2,13.9657138710213,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284594901,continuous,cont_sphere_d10_0008,2000,RS,3,18.68669791897109,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284594961,continuous,cont_sphere_d10_0008,2000,RS,4,18.87706470653288,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284594992,continuous,cont_sphere_d10_0008,2000,HC,0,1.1812874280803793,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595024,continuous,cont_sphere_d10_0008,2000,HC,1,2.560663626990773,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595065,continuous,cont_sphere_d10_0008,2000,HC,2,3.782349201179058,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595093,continuous,cont_sphere_d10_0008,2000,HC,3,4.123161167291536,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595121,continuous,cont_sphere_d10_0008,2000,HC,4,3.834211086254763,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595148,continuous,cont_sphere_d10_0008,2000,SA,0,0.24791647945736323,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595175,continuous,cont_sphere_d10_0008,2000,SA,1,0.33927634825766956,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595207,continuous,cont_sphere_d10_0008,2000,SA,2,0.48890687530201826,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595232,continuous,cont_sphere_d10_0008,2000,SA,3,0.34580839630298477,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595259,continuous,cont_sphere_d10_0008,2000,SA,4,0.39466126815526253,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595452,continuous,cont_sphere_d10_0008,2000,DE,0,6.889947387943193,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595678,continuous,cont_sphere_d10_0008,2000,DE,1,5.937284794845813,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595802,continuous,cont_sphere_d10_0008,2000,DE,2,11.736727507184998,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284595949,continuous,cont_sphere_d10_0008,2000,DE,3,6.016770657218885,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284596067,continuous,cont_sphere_d10_0008,2000,DE,4,6.2100659889463214,2000,"{""func"": ""sphere"", ""dim"": 10}"
1769284596345,continuous,cont_sphere_d10_0008,10000,RS,0,11.792701458047656,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284596600,continuous,cont_sphere_d10_0008,10000,RS,1,14.297516472573415,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284596870,continuous,cont_sphere_d10_0008,10000,RS,2,16.539968832835246,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284597137,continuous,cont_sphere_d10_0008,10000,RS,3,14.964366714184791,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284597395,continuous,cont_sphere_d10_0008,10000,RS,4,15.582189863626434,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284597518,continuous,cont_sphere_d10_0008,10000,HC,0,1.6010183091395724,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284597633,continuous,cont_sphere_d10_0008,10000,HC,1,1.8815484510665075,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284597752,continuous,cont_sphere_d10_0008,10000,HC,2,1.6754778175429355,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284597855,continuous,cont_sphere_d10_0008,10000,HC,3,1.9421088884791207,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284597966,continuous,cont_sphere_d10_0008,10000,HC,4,2.363085159085734,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284598110,continuous,cont_sphere_d10_0008,10000,SA,0,0.18129231151908942,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284598265,continuous,cont_sphere_d10_0008,10000,SA,1,0.12475470561577537,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284598407,continuous,cont_sphere_d10_0008,10000,SA,2,0.20225972825733762,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284598539,continuous,cont_sphere_d10_0008,10000,SA,3,0.24677445906103018,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284598682,continuous,cont_sphere_d10_0008,10000,SA,4,0.14858340029411402,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284599368,continuous,cont_sphere_d10_0008,10000,DE,0,0.035299310920271366,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284600085,continuous,cont_sphere_d10_0008,10000,DE,1,0.024430507160431422,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284600800,continuous,cont_sphere_d10_0008,10000,DE,2,0.031212270475548153,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284601516,continuous,cont_sphere_d10_0008,10000,DE,3,0.018977573484386487,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284602240,continuous,cont_sphere_d10_0008,10000,DE,4,0.06337001211630475,10000,"{""func"": ""sphere"", ""dim"": 10}"
1769284602312,continuous,cont_rosenbrock_d10_0009,2000,RS,0,5182.181477391192,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
1769284602391,continuous,cont_rosenbrock_d10_0009,2000,RS,1,6734.501617201999,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
1769284602471,continuous,cont_rosenbrock_d10_0009,2000,RS,2,7480.279024950851,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
1769284602551,continuous,cont_rosenbrock_d10_0009,2000,RS,3,3675.163979921841,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
1769284602615,continuous,cont_rosenbrock_d10_0009,2000,RS,4,3128.844326341621,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
1769284602663,continuous,cont_rosenbrock_d10_0009,2000,HC,0,375.6370293701494,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
1769284602711,continuous,cont_rosenbrock_d10_0009,2000,HC,1,234.08089257017022,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
1769284602743,continuous,cont_rosenbrock_d10_0009,2000,HC,2,265.00239882930407,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
1769284602790,continuous,cont_rosenbrock_d10_0009,2000,HC,3,726.9185999395822,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
1769284602837,continuous,cont_rosenbrock_d10_0009,2000,HC,4,544.9984673215231,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
1769284602885,continuous,cont_rosenbrock_d10_0009,2000,SA,0,29.790310708735614,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
1769284602933,continuous,cont_rosenbrock_d10_0009,2000,SA,1,44.73216272227503,2000,"{""func"": ""rosenbrock"", ""dim"": 10}"
